,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
9968646113_R01C02,0.0,0.03296703296703297,0.0,0.0,0.9408284023668639,0.0,0.0,0.0,0.0,0.014652014652014652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9889705882352942,0.0
9968646113_R04C02,0.0,0.0,-0.8288461538461539,-0.04559585492227979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6796494644595911,0.0,0.0,0.0,0.0,0.0,0.0,-0.15425531914893617,0.0,-0.054910242872228086,-0.09181969949916527,-0.011747430249632892,0.0,0.0,-1.0,-0.07381776239907728,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0
8622007118_R02C02,0.0,0.0,-0.9865384615384616,0.27357512953367874,0.0,0.0,0.0,-0.29916567342073896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007765314926660914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08073817762399077,-0.01278409090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8622007091_R04C01,0.0,0.0,-0.15576923076923077,0.3544041450777202,0.0,-0.13789107763615296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09824046920821114,-0.7234664070107109,0.0,0.0,0.7276785714285714,0.0,0.0,0.0,0.0,0.0,-0.13938753959873285,0.0,0.0,0.0,0.0,-0.48663101604278075,0.0,0.0,0.0,1.0,1.0,0.0,0.5812619502868069,1.0,1.0
8622007091_R05C01,0.0,0.0,0.0,0.0,-0.023668639053254437,-0.009269988412514484,0.0,0.0,-0.028402366863905324,0.0,0.0,1.0,0.8142131979695432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9407210003_R03C01,0.0,0.0,0.0,0.0,0.0,0.0,-0.6935866983372921,0.0,0.027218934911242602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1805702217529039,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.7743785850860421,0.0,0.0
9534104010_R02C02,0.9817351598173516,0.0,-1.0,0.9564766839378238,0.0,0.0,0.0,-1.0,0.027218934911242602,-0.07509157509157509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9457627118644067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37433155080213903,0.0,0.009943181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9855358018_R01C02,0.0,0.0,-0.5403846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002932551319648094,-1.0,-0.0055511498810467885,0.007765314926660914,0.0,0.0,0.0,0.0,0.0,0.0,-0.08870116156282999,-0.5976627712854758,0.0,-0.7745454545454545,0.0,0.0,0.0,0.011363636363636364,-0.6233009708737864,0.0,0.0,0.0,0.0,0.0,0.0
9969477022_R03C01,0.0,-0.2348901098901099,0.0,0.0,0.9585798816568047,0.0,0.0,0.0,-0.19881656804733727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,1.0,1.0,0.0,0.7762906309751434,0.0,0.0
9221197135_R02C02,0.0,-0.24587912087912087,-0.4980769230769231,0.0,0.0,0.0,0.0,-0.6174016686531585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.578383641674781,0.020618556701030927,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6621359223300971,0.0,0.0,0.0,0.0,-1.0,-1.0
9769100023_R02C01,0.91324200913242,0.0,-0.021153846153846155,-0.05181347150259067,0.0,-0.14020857473928158,0.0,0.0,-0.05680473372781065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71875,0.0,0.0,0.0,0.0,0.0,-0.14889123548046462,0.0,0.0,0.0,-0.3949447077409163,0.0,-0.07381776239907728,0.002840909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9221197135_R01C01,0.0,0.0,0.0,0.0,0.0,-0.09733487833140209,0.0,0.0,-0.01893491124260355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009943181818181818,0.0,0.0,0.0,0.0,0.6864244741873805,0.21691176470588236,0.0
3999834093_R01C02,0.0,0.0,0.0,0.0,0.0,0.04287369640787949,-1.0,0.0,-0.027218934911242602,0.0,0.0,0.0,0.8812182741116751,0.0,0.0,0.0,0.0,0.0,0.007765314926660914,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,-0.0031678986272439284,0.0,0.0,0.0,0.0,0.0,0.0,-0.009943181818181818,0.0,0.0,0.6974025974025974,0.0,0.0,0.0,0.0
9878820017_R02C02,0.0,0.0,-0.17115384615384616,-0.054922279792746116,0.9822485207100592,-0.03476245654692932,0.0,-0.004767580452920143,0.0,-0.01282051282051282,-0.004705882352941176,0.5525672371638142,0.4152284263959391,0.0,0.0,-0.011730205278592375,0.0,-0.007930214115781126,-0.12942191544434858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3236363636363636,0.0,0.0,0.0057670126874279125,-0.028409090909090908,0.0,-0.028645833333333332,0.7701298701298701,-0.042042042042042045,0.0,0.0,0.0
3998909006_R01C02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009943181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9855358023_R06C02,-0.0730593607305936,0.0,0.0,0.0,0.0,0.0,-0.0332541567695962,0.0,0.0,-0.009157509157509158,-0.03058823529411765,1.0,1.0,0.0,0.0,0.0,0.022395326192794548,0.0,0.007765314926660914,1.0,1.0,0.0,0.0,0.0,0.0,-0.03273495248152059,0.9816360601001669,0.9911894273127754,-1.0,-1.0,-0.03208556149732621,-0.07381776239907728,-0.026988636363636364,0.0,1.0,0.9688311688311688,0.0,0.0,0.0,0.0
9007225142_R02C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027218934911242602,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233766233766234,0.0,0.0,0.0,0.0
9968646113_R06C02,0.0,0.0,0.0,-0.04559585492227979,0.0,0.0,0.0,0.0,0.0,0.016483516483516484,0.0,0.07090464547677261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9769100023_R06C02,0.0,0.0,0.0,0.0,0.08875739644970414,0.4044032444959444,0.0,-0.03218116805721097,0.027218934911242602,0.0,0.0,0.0,0.6263959390862944,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,-0.18690601900739176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701298701298701,-1.0,-0.13193116634799235,0.04411764705882353,0.0
