,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-FG-6692,-1.0,-1.0,-0.011538461538461539,-0.004145077720207254,-0.0029585798816568047,0.0,-1.0,0.003575685339690107,-0.12781065088757396,0.01282051282051282,-0.002352941176470588,-0.009779951100244499,-0.005076142131979695,0.0,-0.00392156862745098,1.0,1.0,-0.063441712926249,-0.003451251078515962,-0.03125,-0.00437636761487965,0.0,0.0,0.005319148936170213,0.0,-0.0021119324181626186,0.0,-0.0014684287812041115,0.0,-0.053712480252764615,0.0,0.0,0.002840909090909091,-0.05825242718446602,0.9427083333333334,0.9896103896103896,-0.07207207207207207,0.0,-0.8125,0.0
TCGA-FG-7634,-0.0045662100456621,0.0,0.9923076923076923,1.0,1.0,0.9976825028968713,0.0,-0.013110846245530394,-0.9976331360946745,0.018315018315018316,0.002352941176470588,1.0,1.0,0.0,0.0,0.0,-1.0,-0.9777954004758128,-0.005176876617773943,0.9910714285714286,1.0,1.0,1.0,0.0,0.0,0.0,-0.001669449081803005,-0.011747430249632892,-0.0036363636363636364,-0.020537124802527645,0.0,0.0011534025374855825,0.0014204545454545455,0.0,0.984375,1.0,0.984984984984985,0.988527724665392,-0.003676470588235294,-0.0027816411682892906
TCGA-FG-7636,0.0,0.0260989010989011,0.0019230769230769232,0.0,0.0,0.4959443800695249,0.0,0.0,-0.978698224852071,0.0,0.0,0.0,-0.0040609137055837565,0.0,0.0,-0.002932551319648094,-0.9892891918208374,-0.19666931007137192,-0.20966350301984468,0.044642857142857144,0.0,-1.0,-1.0,0.18971631205673758,0.0,0.0021119324181626186,0.0,-0.37591776798825255,0.0,-0.9289099526066351,0.0748663101604278,-0.6908881199538639,-0.14914772727272727,-0.9864077669902913,0.0026041666666666665,0.44415584415584414,0.003003003003003003,0.12810707456978968,-0.9705882352941176,0.004172461752433936
TCGA-FG-7638,0.0,0.0,0.007692307692307693,-0.007253886010362694,0.005917159763313609,-0.0011587485515643105,-0.0023752969121140144,0.015494636471990465,-0.011834319526627219,0.018315018315018316,0.002352941176470588,-0.009779951100244499,0.005076142131979695,0.011363636363636364,-0.00392156862745098,-0.01466275659824047,-1.0,-0.9746233148295004,-0.0060396893874029335,0.004464285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.001669449081803005,0.002936857562408223,-0.9709090909090909,-0.9684044233807267,-0.0053475935828877,-0.011534025374855825,-0.0014204545454545455,-0.001941747572815534,0.0,-0.012987012987012988,0.0,-0.0019120458891013384,0.029411764705882353,0.0
TCGA-FG-7641,-0.0228310502283105,-0.02197802197802198,0.0038461538461538464,-0.004145077720207254,0.0,0.0,-1.0,0.004767580452920143,-0.016568047337278107,-0.045787545787545784,0.002352941176470588,0.0,0.0,0.0,-0.00392156862745098,0.0,-1.0,-1.0,-0.026747195858498704,0.004464285714285714,-0.00437636761487965,-1.0,-0.003389830508474576,-0.0035460992907801418,0.005208333333333333,-0.0021119324181626186,0.0,0.0,-0.007272727272727273,0.00315955766192733,-0.0106951871657754,0.0,-0.005681818181818182,0.0,0.0078125,0.02207792207792208,-0.11411411411411411,-0.0019120458891013384,-0.029411764705882353,-0.0027816411682892906
TCGA-FG-7643,-1.0,-1.0,-0.019230769230769232,0.00932642487046632,0.0029585798816568047,0.0011587485515643105,-0.07838479809976247,-0.9713945172824792,0.008284023668639054,-0.3882783882783883,-0.002352941176470588,-0.009779951100244499,0.0010152284263959391,0.0,-0.00784313725490196,1.0,1.0,0.0,-0.006902502157031924,0.0,0.0,1.0,0.01694915254237288,-0.5053191489361702,0.0,0.0,0.0,0.0014684287812041115,0.0036363636363636364,0.017377567140600316,0.016042780748663103,0.0011534025374855825,-0.0014204545454545455,0.0,1.0,0.9974025974025974,0.12312312312312312,0.0019120458891013384,0.022058823529411766,0.16133518776077885
TCGA-FG-8182,0.0182648401826484,0.0,0.007692307692307693,0.004145077720207254,0.9023668639053254,0.031286210892236384,0.004750593824228029,-0.010727056019070322,0.005917159763313609,-0.0018315018315018315,0.004705882352941176,-0.009779951100244499,0.01116751269035533,0.0,0.0,0.0,-0.0029211295034079843,0.05868358445678033,-0.0025884383088869713,0.004464285714285714,0.0,0.4444444444444444,0.0,0.0017730496453900709,0.0,-0.18268215417106654,-0.49248747913188645,-0.5183553597650514,0.0,-0.004739336492890996,-0.0053475935828877,0.01730103806228374,0.01278409090909091,-0.001941747572815534,0.9791666666666666,0.36493506493506495,-0.015015015015015015,0.0,-0.022058823529411766,0.0
TCGA-FG-8185,0.8401826484018264,0.0,0.007692307692307693,0.025906735751295335,0.41420118343195267,0.0,-0.0688836104513064,-0.009535160905840286,0.01775147928994083,0.014652014652014652,0.007058823529411765,0.012224938875305624,0.0010152284263959391,0.0,-0.047058823529411764,0.001466275659824047,-0.006815968841285297,-0.9936558287073751,-0.011216566005176877,-0.004464285714285714,0.0,-0.8888888888888888,0.003389830508474576,0.010638297872340425,0.0,-0.0031678986272439284,-0.021702838063439065,0.005873715124816446,0.0,-0.34913112164297,0.0,-0.006920415224913495,-0.002840909090909091,0.0,0.0026041666666666665,0.012987012987012988,-0.006006006006006006,-0.20076481835564053,-0.4963235294117647,0.0
TCGA-FG-8186,-0.0045662100456621,-0.0260989010989011,-0.0038461538461538464,-0.0031088082901554403,0.005917159763313609,0.002317497103128621,-0.0023752969121140144,0.0,-0.03431952662721893,0.005494505494505495,-0.007058823529411765,0.0,0.009137055837563452,0.0,-0.00392156862745098,0.6041055718475073,-1.0,-1.0,-0.001725625539257981,0.0,0.0,-0.4444444444444444,0.0,0.18439716312056736,-0.001736111111111111,0.011615628299894404,-0.005008347245409015,0.0,0.0,0.00631911532385466,0.0748663101604278,0.0,0.011363636363636364,0.0,0.0,0.7740259740259741,0.05405405405405406,0.2294455066921606,0.03308823529411765,0.0
TCGA-FG-8187,0.0,-0.004120879120879121,0.0,0.0,0.005917159763313609,0.0,0.0,0.0011918951132300357,-0.010650887573964497,0.0,0.0,0.04156479217603912,0.0,0.0,0.0,0.27126099706744866,-1.0,-0.9904837430610627,-0.01725625539257981,-0.004464285714285714,0.0,-1.0,0.0,-0.0017730496453900709,0.0,0.0,0.00333889816360601,0.002936857562408223,0.0,0.001579778830963665,0.06417112299465241,0.020761245674740483,0.19460227272727273,0.0,0.0,0.003896103896103896,-0.009009009009009009,0.0,-0.003676470588235294,0.0
