,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
glioma_mskcc_2019_313,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.2327790973871734,0.0,0.0,0.0,0.0,-0.43276283618581907,0.0,0.0,0.0,1.0,-0.9824732229795521,0.985725614591594,1.0,1.0,0.33698030634573306,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
glioma_mskcc_2019_275,-1.0,-1.0,0.0,0.05077720207253886,-1.0,-0.8122827346465817,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.001466275659824047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8854166666666666,0.7727272727272727,0.0,0.0,0.0,0.0
glioma_mskcc_2019_557,0.0,-0.14972527472527472,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.616243654822335,-1.0,-1.0,0.8123167155425219,-1.0,-0.9968279143536876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.24522760646108663,-1.0,-1.0,0.0,0.0,-0.3849431818181818,0.0,0.041666666666666664,0.0,1.0,1.0,0.0,0.0
glioma_mskcc_2019_149,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40236686390532544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.09754163362410785,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20454545454545456,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0
glioma_mskcc_2019_37,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3881656804733728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.45955882352941174,0.0
glioma_mskcc_2019_356,-1.0,-1.0,0.0,0.0,0.0,-0.46118192352259557,0.0,0.0,0.0,0.0,-0.03764705882352941,0.0,0.0,0.0,0.0,1.0,1.0,-0.09119746233148295,0.9163071613459879,0.0,0.0,0.0,0.0,0.0,0.0,-0.025343189017951427,-0.00333889816360601,0.0,1.0,0.0315955766192733,0.0,0.0,0.0,0.0,0.984375,1.0,0.0,0.0,-1.0,0.8150208623087621
glioma_mskcc_2019_62,-0.7397260273972602,-1.0,0.0,0.0,-0.834319526627219,0.22595596755504055,-0.7624703087885986,-1.0,0.0,0.35714285714285715,0.0,-0.628361858190709,0.5532994923857868,0.0,0.0,-1.0,-1.0,0.20856463124504362,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.02003338898163606,-0.0014684287812041115,0.5127272727272727,0.0,0.0,0.0,-0.3849431818181818,0.0,-0.296875,1.0,0.0,0.0,0.0,0.21835883171070933
glioma_mskcc_2019_463,-0.8127853881278538,0.9862637362637363,0.14615384615384616,0.23419689119170983,0.8461538461538461,0.34762456546929316,-0.14014251781472684,1.0,0.0,0.3443223443223443,-0.23529411764705882,0.628361858190709,0.15126903553299492,1.0,0.5607843137254902,0.36363636363636365,-0.8403115871470301,0.34258524980174465,0.3339085418464193,1.0,0.350109409190372,1.0,0.4915254237288136,0.0,-0.017361111111111112,0.27771911298838436,0.9315525876460768,0.09985315712187959,1.0,-0.9399684044233807,-0.47593582887700536,1.0,0.10795454545454546,0.4640776699029126,0.4375,-0.2909090909090909,1.0,1.0,-0.5735294117647058,0.7357440890125174
glioma_mskcc_2019_591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9152941176470588,0.5696821515892421,0.0,0.0,0.0,0.8123167155425219,-1.0,-0.9968279143536876,0.0,0.0,0.0,1.0,-0.511864406779661,1.0,0.0,-0.025343189017951427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021359223300970873,0.0,0.0,0.0,0.0,0.0,0.02642559109874826
glioma_mskcc_2019_230,-1.0,-1.0,0.0,-0.03419689119170984,0.0,0.0,0.0,0.0,0.0,0.34798534798534797,0.03058823529411765,0.5647921760391198,0.07208121827411168,0.0,0.0,1.0,1.0,-0.22521808088818399,0.010353753235547885,1.0,1.0,-1.0,-1.0,-1.0,0.0,-0.028511087645195353,0.10517529215358931,0.0,0.0,0.0,0.0,0.19838523644752018,-0.3068181818181818,0.0,0.6536458333333334,0.13246753246753246,0.13513513513513514,0.032504780114722756,-0.23529411764705882,-0.06397774687065369
glioma_mskcc_2019_272,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.17359413202933985,-0.049746192893401014,-1.0,-1.0,0.0,0.0,0.19746233148295003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098497495826378,0.16299559471365638,-1.0,-1.0,0.0,0.0,-0.16193181818181818,0.0,1.0,1.0,0.0,0.0,0.6838235294117647,1.0
glioma_mskcc_2019_418,0.0,-0.28983516483516486,0.0,0.0,0.0,0.0011587485515643105,-0.7624703087885986,-1.0,0.0,0.0,0.0,0.0,-0.03350253807106599,0.0,0.0,1.0,-0.569620253164557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08681135225375626,0.0,0.0,-0.631911532385466,0.0,-0.33679354094579006,-0.3508522727272727,-0.9184466019417475,-0.049479166666666664,-0.048051948051948054,0.0,0.0,0.08088235294117647,-0.3463143254520167
glioma_mskcc_2019_20,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.9247058823529412,0.0,-0.006091370558375634,0.0,0.0,-1.0,-1.0,0.0880253766851705,0.058671268334771355,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.057291666666666664,0.0,0.0,0.0,-1.0,-1.0
glioma_mskcc_2019_59,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.6365795724465558,0.0,0.0,0.0,0.0,0.0,-0.1065989847715736,0.0,-0.2980392156862745,1.0,1.0,-0.22839016653449642,-0.08455565142364108,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.45955882352941174,0.0
glioma_mskcc_2019_376,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0010152284263959391,0.0,0.0,1.0,1.0,-0.21252973830293417,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.015025041736227046,0.0,0.0,0.0,0.0,0.0,-0.3849431818181818,0.0,0.984375,1.0,0.0,0.0,-1.0,-1.0
glioma_mskcc_2019_350,-1.0,-1.0,-0.07115384615384615,-0.27461139896373055,0.0,0.03360370799536501,-0.15676959619952494,0.0,-0.10295857988165681,0.0695970695970696,0.0,0.0,0.02131979695431472,0.0,0.0,1.0,0.8276533592989289,0.0,0.0,0.0,0.0,1.0,0.09152542372881356,-0.37943262411347517,0.0,0.0,0.0,-0.18355359765051396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.14338235294117646,-0.06397774687065369
glioma_mskcc_2019_375,-1.0,-1.0,0.0,0.0,0.0,0.09733487833140209,-0.9049881235154394,0.0,-1.0,0.9377289377289377,-0.8376470588235294,1.0,0.6873096446700507,0.0,0.0,1.0,0.2103213242453749,-0.061855670103092786,-0.08455565142364108,0.0,0.0,1.0,0.16610169491525423,1.0,0.0,-0.010559662090813094,0.12520868113522537,0.0,0.13090909090909092,0.0,-0.5187165775401069,0.0,-0.3849431818181818,0.0,0.0,0.0,0.0,0.0,-0.45955882352941174,0.13630041724617525
glioma_mskcc_2019_349,-1.0,-1.0,0.0,-0.0010362694300518134,0.0,0.0,0.0,-1.0,0.0,1.0,-0.19294117647058823,0.1198044009779951,-0.5614213197969543,-1.0,-1.0,1.0,0.14313534566699124,0.0,0.18723037100949094,0.0,0.0,0.0,0.0,-1.0,0.003472222222222222,0.0,0.12520868113522537,0.0,0.0,0.0,0.0,0.0011534025374855825,-0.4815340909090909,-1.0,1.0,1.0,0.0,0.0,-0.6985294117647058,-0.06397774687065369
glioma_mskcc_2019_617,0.0,-0.019230769230769232,0.0,0.0,0.0,0.0,0.0,-0.3170441001191895,0.0,0.4981684981684982,-0.5058823529411764,0.1271393643031785,0.083248730964467,0.0,0.0,0.8123167155425219,-1.0,-1.0,-0.08455565142364108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.02003338898163606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.13630041724617525
glioma_mskcc_2019_108,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.001183431952662722,0.07326007326007326,0.0,0.1271393643031785,-0.08020304568527918,0.0,0.0,1.0,1.0,-0.16019032513877876,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-0.02003338898163606,0.0,0.0,0.0,0.0,0.0,-0.8778409090909091,-1.0,1.0,1.0,0.0,0.0,-0.3602941176470588,0.0
glioma_mskcc_2019_515,0.0,-0.03708791208791209,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.1271393643031785,0.3299492385786802,-1.0,-1.0,0.9340175953079178,0.9337877312560857,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.012152777777777778,0.0,0.06176961602671119,0.0,0.0,0.0,0.0,0.0,-0.3849431818181818,-0.02912621359223301,0.8255208333333334,0.0,0.0,0.0,0.0,0.0
glioma_mskcc_2019_117,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8387096774193549,0.9990262901655307,-0.12846946867565423,-0.18723037100949094,1.0,1.0,0.0,0.0,-0.2978723404255319,0.0,0.0,-0.00333889816360601,-0.12334801762114538,0.0,0.0,0.0,0.0,-1.0,-0.7922330097087379,1.0,1.0,0.0,0.0,0.08088235294117647,1.0
glioma_mskcc_2019_63,-1.0,-1.0,0.0,-0.45492227979274613,0.0,-0.10428736964078796,-0.7600950118764845,-0.38498212157330153,0.03195266272189349,1.0,0.28,-0.7652811735941321,0.30761421319796955,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-0.04157549234135667,0.0,0.0,-1.0,1.0,0.9292502639915523,0.06176961602671119,0.0,1.0,1.0,0.0,0.0,0.7386363636363636,0.08737864077669903,1.0,0.053246753246753244,0.0,0.0,-1.0,0.8720445062586927
glioma_mskcc_2019_445,0.8538812785388128,1.0,-0.7076923076923077,0.23419689119170983,0.8461538461538461,0.028968713789107765,-0.5819477434679335,0.7163289630512515,0.0,0.0,-0.12,0.628361858190709,0.39898477157360407,1.0,0.8509803921568627,0.436950146627566,-0.5092502434274586,-0.31958762886597936,0.25107851596203623,0.17857142857142858,0.07658643326039387,-1.0,-1.0,0.0,0.0,-0.03484688489968321,0.7746243739565943,-0.31130690161527164,0.0,-0.315955766192733,-1.0,0.8777393310265282,-0.16193181818181818,0.3320388349514563,-0.028645833333333332,0.9168831168831169,-1.0,0.40344168260038243,0.0,-0.07093184979137691
glioma_mskcc_2019_276,-1.0,-1.0,1.0,0.23419689119170983,0.0,0.0,-1.0,0.0,0.05798816568047337,0.9377289377289377,-0.04,0.1198044009779951,-0.023350253807106598,-1.0,-1.0,0.9340175953079178,0.9337877312560857,0.09357652656621729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328881469115192,0.0,0.31272727272727274,-0.004739336492890996,0.0,0.0,-0.1903409090909091,0.0,1.0,1.0,-1.0,-1.0,-0.0661764705882353,0.0
glioma_mskcc_2019_35,-1.0,-1.0,0.0,-0.8393782383419689,-1.0,-1.0,-1.0,1.0,0.05798816568047337,1.0,1.0,-0.628361858190709,-0.34416243654822337,-1.0,-1.0,0.30791788856304986,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9861111111111112,-1.0,0.08180300500834725,0.0,0.0,0.0,0.0,0.0,-0.33948863636363635,-1.0,1.0,1.0,1.0,1.0,-0.17647058823529413,0.0
glioma_mskcc_2019_164,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.7197149643705463,-0.4827175208581645,-1.0,1.0,1.0,0.0,0.0010152284263959391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25164113785557984,0.0,0.0,-1.0,0.0,0.0,0.0,-0.12334801762114538,0.0,0.08846761453396525,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.045889101338432124,0.05514705882352941,0.0
glioma_mskcc_2019_402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41420118343195267,0.0,0.0,-1.0,-1.0,0.0,0.0,0.07038123167155426,0.0,-1.0,-0.9318377911993098,-0.42857142857142855,-0.9168490153172867,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.2525697503671072,1.0,1.0,0.0,0.0,-0.05823863636363636,0.0,0.0,0.0,0.0,0.0,1.0,1.0
glioma_mskcc_2019_157,0.0,-0.019230769230769232,0.0,0.0,0.14792899408284024,0.031286210892236384,0.0,0.0,0.0,-0.2857142857142857,-1.0,0.0,0.0,0.0,0.0,1.0,0.9668938656280428,-1.0,0.7377049180327869,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.02003338898163606,-0.05286343612334802,0.0,0.0,1.0,1.0,-0.7784090909090909,-0.20194174757281552,1.0,1.0,0.0,0.24091778202676864,-0.6985294117647058,-0.5632823365785814
glioma_mskcc_2019_475,1.0,0.6346153846153846,0.0,-0.3305699481865285,-0.14201183431952663,-0.03244495944380069,-1.0,-1.0,0.0,1.0,1.0,1.0,0.9959390862944163,0.0,0.0,1.0,-0.7760467380720545,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.02671118530884808,0.23201174743024963,-0.5272727272727272,-0.8609794628751974,1.0,-0.06113033448673587,0.0,0.0,0.3802083333333333,-0.04415584415584416,0.0,0.0,-0.014705882352941176,1.0
glioma_mskcc_2019_36,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.5137067938021455,1.0,1.0,1.0,0.0,0.0010152284263959391,-0.625,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.030508474576271188,1.0,0.006944444444444444,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.1903409090909091,-0.7883495145631068,1.0,1.0,0.0,0.0,-0.45955882352941174,0.0
glioma_mskcc_2019_32,-1.0,-1.0,1.0,0.10466321243523316,-0.4437869822485207,1.0,0.0,1.0,0.1301775147928994,1.0,1.0,0.8581907090464548,0.7177664974619289,1.0,0.027450980392156862,0.9340175953079178,1.0,0.7628865979381443,0.9214840379637619,1.0,0.33260393873085337,0.0,0.7796610169491526,-0.8031914893617021,-1.0,-0.8278775079197466,0.9599332220367279,0.7342143906020558,0.07636363636363637,-0.8609794628751974,0.3689839572192513,-0.23529411764705882,0.6193181818181818,0.23495145631067962,1.0,1.0,1.0,0.762906309751434,0.8492647058823529,1.0
glioma_mskcc_2019_30,-1.0,-1.0,0.0,0.0,0.8994082840236687,-0.02433371958285052,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6338851022395326,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32620320855614976,0.5651672433679354,-0.8053977272727273,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
glioma_mskcc_2019_315,0.0,-0.03708791208791209,0.0,0.0,0.0,0.0,-0.2327790973871734,-0.7568533969010727,0.0,0.35714285714285715,0.0,0.0,-0.007106598984771574,0.0,-0.5058823529411764,-1.0,0.9980525803310614,-0.3346550356859635,1.0,0.0,-0.2647702407002188,0.0,0.0,-1.0,0.546875,-0.025343189017951427,0.06343906510851419,0.0,0.5527272727272727,-0.026856240126382307,0.0,0.0,-0.4034090909090909,-0.7766990291262136,0.0,0.0,0.0,0.0,0.0,0.21835883171070933
glioma_mskcc_2019_355,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.15736040609137056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5127272727272727,0.0,0.0,0.0,-0.34232954545454547,0.0,1.0,1.0,0.0,0.0,0.0,0.0
glioma_mskcc_2019_452,-1.0,0.5192307692307693,-0.7076923076923077,0.9958549222797928,0.9467455621301775,0.4461181923522596,0.0,1.0,1.0,1.0,0.13411764705882354,1.0,0.8538071065989847,1.0,1.0,0.021994134897360705,-0.06426484907497566,0.9746233148295004,0.2657463330457291,-0.6428571428571429,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.8575624082232012,-0.9490909090909091,-0.2037914691943128,0.45454545454545453,0.803921568627451,0.9261363636363636,-0.33980582524271846,0.5677083333333334,1.0,0.0,0.6634799235181644,0.38235294117647056,0.6189151599443672
glioma_mskcc_2019_66,-1.0,-1.0,0.0,0.0,0.0,0.5561993047508691,0.0,0.2836710369487485,-1.0,1.0,1.0,0.9193154034229829,1.0,0.0,-0.4823529411764706,1.0,1.0,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.02003338898163606,0.0,1.0,-0.8609794628751974,0.0,0.0,-0.15625,-0.7029126213592233,1.0,1.0,1.0,1.0,0.08088235294117647,1.0
glioma_mskcc_2019_119,-1.0,-1.0,0.0,0.0,-0.09467455621301775,0.0,-0.41092636579572445,0.0,0.0,0.020146520146520148,0.0,0.0,-0.027411167512690356,0.0,0.0,0.6378299120234604,-0.22882181110029212,0.0,0.0,0.0,0.0,0.0,0.0,-0.1950354609929078,0.0,0.0,-0.02003338898163606,0.0,0.0,0.0,-0.0962566844919786,0.0,-0.2215909090909091,-1.0,1.0,1.0,-0.7867867867867868,0.0,-0.15808823529411764,0.0
glioma_mskcc_2019_624,-0.8127853881278538,0.4368131868131868,-0.33653846153846156,0.38652849740932643,0.2603550295857988,0.32213209733487835,-0.1828978622327791,0.6924910607866508,-0.8130177514792899,-0.22527472527472528,-0.7741176470588236,0.628361858190709,0.048730964467005075,0.0,0.0,0.017595307917888565,-0.9922103213242454,-0.9841395717684377,-0.14926660914581535,-0.6428571428571429,-0.5579868708971554,1.0,-0.41694915254237286,-0.36524822695035464,-0.10416666666666667,-0.27243928194297784,0.24874791318864775,-0.0014684287812041115,0.0,0.0,0.7540106951871658,0.16147635524798154,-0.1846590909090909,0.1203883495145631,0.018229166666666668,-0.21818181818181817,0.4084084084084084,1.0,0.022058823529411766,0.4603616133518776
glioma_mskcc_2019_61,-1.0,-1.0,0.0,0.0,0.0,0.1853997682502897,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.0007930214115781126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013215859030837005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.45955882352941174,0.0
glioma_mskcc_2019_241,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0010152284263959391,-1.0,-1.0,1.0,1.0,0.0,-0.0638481449525453,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
glioma_mskcc_2019_267,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.047337278106508875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11736716891356067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025343189017951427,-0.02003338898163606,0.0,0.0,0.0,0.0,0.0,-0.1903409090909091,0.0,0.9270833333333334,1.0,0.0,0.0,-0.3602941176470588,0.0
glioma_mskcc_2019_159,-1.0,-1.0,0.13846153846153847,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.04945054945054945,-1.0,0.0,0.0,-0.4772727272727273,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.001669449081803005,-0.14977973568281938,0.0,0.0,0.0,-0.05074971164936563,0.0,-0.9883495145631068,1.0,1.0,0.13513513513513514,0.032504780114722756,-0.33455882352941174,-0.06397774687065369
glioma_mskcc_2019_163,-1.0,-1.0,0.0,-0.23212435233160622,0.0,0.0,0.0,-1.0,0.0,0.9377289377289377,-1.0,0.08557457212713937,-0.0040609137055837565,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.030015797788309637,0.0,0.0,0.0,-0.18058252427184465,1.0,1.0,0.0,0.0,-1.0,-1.0
glioma_mskcc_2019_430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4469606674612634,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4046920821114369,-1.0,-0.753370340999207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7085533262935586,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glioma_mskcc_2019_359,0.0,0.0,-1.0,0.6642487046632124,0.0,-0.10081112398609501,-1.0,-0.899880810488677,0.03550295857988166,1.0,0.27058823529411763,-0.07823960880195599,0.6771573604060914,0.0,0.0,0.8123167155425219,-0.20934761441090555,-0.45519429024583663,0.8792062122519413,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,-0.02003338898163606,0.0,1.0,1.0,-0.25133689839572193,-1.0,-1.0,-0.8796116504854369,1.0,-0.14285714285714285,0.0,0.0,-0.15808823529411764,0.0
glioma_mskcc_2019_577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,-0.04568527918781726,-1.0,-1.0,0.8123167155425219,-1.0,-0.9968279143536876,0.0,0.7857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,-0.005008347245409015,0.0,-1.0,-1.0,0.0,0.0,-0.3096590909090909,0.04660194174757282,1.0,1.0,0.0,0.0,-1.0,-0.933240611961057
glioma_mskcc_2019_11,-1.0,-1.0,0.0,0.0,0.06804733727810651,0.06025492468134415,-0.6437054631828979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035053554040895815,-0.09119746233148295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04403409090909091,0.0,1.0,1.0,0.0,0.0,0.0,-0.08066759388038942
glioma_mskcc_2019_274,-0.2602739726027397,-0.9958791208791209,-1.0,-1.0,0.0,-0.6095017381228274,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9000793021411578,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24707846410684475,0.20704845814977973,1.0,0.06951026856240126,0.0,0.0,-0.1903409090909091,0.0,1.0,1.0,0.0,0.0,0.3014705882352941,0.0
glioma_mskcc_2019_38,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.899880810488677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0009737098344693282,-0.19032513877874702,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8345588235294118,0.0
glioma_mskcc_2019_46,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.034079844206426485,-0.12212529738302934,0.0,0.0,-0.649890590809628,-1.0,-1.0,0.0,0.0,0.0,-0.5191986644407346,0.0,0.0,0.0,0.0,0.0,-0.4275568181818182,0.0,1.0,1.0,0.0,0.0,-0.20955882352941177,0.0
glioma_mskcc_2019_27,-1.0,-1.0,0.0,-0.0010362694300518134,0.0,0.0,-0.7030878859857482,-1.0,-0.7988165680473372,-0.031135531135531136,-1.0,0.0,0.0,0.0,-0.8392156862745098,1.0,0.0009737098344693282,-0.31165741475019826,0.0,0.0,0.0,0.0,0.0,0.0,0.008680555555555556,0.0,0.0,-0.447870778267254,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-0.7426981919332406
glioma_mskcc_2019_380,-1.0,-1.0,0.0,0.0,0.0,0.0011587485515643105,-1.0,-0.2765196662693683,0.0,0.0,0.0,0.0,-0.1065989847715736,0.0,0.0,0.26392961876832843,0.2103213242453749,-0.10150674068199841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0665258711721225,0.0,0.0,0.0,0.0,0.0,0.0,-0.3508522727272727,0.0,1.0,1.0,0.0,0.0,-0.8345588235294118,0.0
glioma_mskcc_2019_278,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-0.9980525803310614,-0.7438540840602696,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-0.9399684044233807,-0.20320855614973263,0.0,-0.7784090909090909,-1.0,-0.0078125,-0.023376623376623377,1.0,0.04397705544933078,-0.014705882352941176,1.0
glioma_mskcc_2019_65,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.1958762886597938,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-0.02003338898163606,0.0,0.0,0.0,1.0,1.0,-0.1903409090909091,-0.1650485436893204,1.0,1.0,1.0,1.0,-0.15808823529411764,0.0
glioma_mskcc_2019_516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46588235294117647,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02003338898163606,0.0,0.0,0.0,0.0,0.0,-0.3849431818181818,-0.8893203883495145,-0.052083333333333336,-0.023376623376623377,0.0,0.0,-0.1801470588235294,-0.06397774687065369
glioma_mskcc_2019_620,0.0,-0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.08312958435207823,0.0,0.0,0.0,0.6803519061583577,-0.7108081791626095,-1.0,-0.08455565142364108,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.04698972099853157,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0
glioma_mskcc_2019_67,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.6342042755344418,-0.25148986889153757,0.0,0.0,0.0,0.0,-0.1065989847715736,1.0,-0.3411764705882353,1.0,1.0,-0.06740681998413957,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.19786096256684493,1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-0.45955882352941174,0.0
glioma_mskcc_2019_242,-1.0,-1.0,0.0,0.0,0.6834319526627219,0.0,-1.0,-1.0,-0.6402366863905326,-0.031135531135531136,-1.0,0.0,-0.0020304568527918783,0.0,0.0,0.0,0.0,-0.14908802537668517,-0.08455565142364108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04006677796327212,-0.00881057268722467,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
